,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
2294,Tata Safari DICOR 2.2 EX 4x2,2011.0,30000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2297,Mahindra Bolero 2011-2019 ZLX,2013.0,50000.0,50000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2308,Toyota Innova 2.5 G (Diesel) 8 Seater,2016.0,100000.0,65000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
2328,Mahindra Scorpio S2 7 Seater,2017.0,85000.0,110000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
2331,Chevrolet Tavera Neo 3 10 Seats BSIII,2014.0,60000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,10.0,3
2365,Mahindra Xylo D4 BSIV,2012.0,40999.9,100000.0,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
2367,Mahindra Bolero 2011-2019 SLX,2012.0,45000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2383,Tata Safari DICOR 2.2 EX 4x2,2017.0,62500.0,72000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2400,Hyundai Santa Fe 4X4,2011.0,82500.0,125000.0,Diesel,Individual,Manual,Second Owner,14.0,2199.0,194.0,420.7Nm@ 1800-2500rpm,7.0,3
2402,Toyota Innova 2.5 V Diesel 8-seater,2006.0,42500.0,270000.0,Diesel,Individual,Manual,Third Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2407,Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,105000.0,7200.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
2413,Chevrolet Captiva 2.2 LTZ AWD,2012.0,70000.0,50000.0,Diesel,Individual,Automatic,Second Owner,12.0,2231.0,184.0,424Nm@ 2000rpm,7.0,3
2416,Mahindra XUV500 W8 2WD,2012.0,95000.0,78500.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2433,Mahindra Scorpio S2 9 Seater,2015.0,65000.0,110000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,9.0,3
2434,Mahindra Scorpio LX,2013.0,50000.0,115717.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
2436,Tata Aria Pure LX 4x2,2014.0,48000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2444,Mahindra Bolero 2011-2019 ZLX,2013.0,43000.0,100000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2462,Mahindra Ssangyong Rexton RX7,2013.0,100000.0,40000.0,Diesel,Individual,Automatic,First Owner,11.0,2696.0,184.0,402Nm@ 1600-3000rpm,7.0,3
2467,Mahindra XUV500 AT W6 2WD,2016.0,85000.0,80000.0,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2472,Mahindra Scorpio S10 7 Seater,2015.0,112500.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2478,Toyota Innova 2.5 VX 8 STR BSIV,2012.0,75000.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2480,Tata Safari Storme EX,2017.0,85000.0,162000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2483,Mahindra Scorpio 1.99 S6 Plus,2015.0,82500.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2488,Ford Endeavour 3.0L 4X2 AT,2012.0,50000.0,110000.0,Diesel,Individual,Automatic,First Owner,11.0,2953.0,153.0,380Nm@ 2500rpm,7.0,3
2490,Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,90000.0,68000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
2537,Toyota Fortuner 4x4 MT,2014.0,170000.0,80000.0,Diesel,Individual,Manual,Second Owner,12.0,2982.0,168.0,343Nm@ 1400-3400rpm,7.0,3
2541,Mahindra Scorpio Intelli Hybrid S10,2016.0,125000.0,30000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2556,Mahindra XUV500 W4,2014.0,64900.0,117000.0,Diesel,Individual,Manual,Third Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2559,Chevrolet Tavera Neo 3 LS 9 Str BSIII,2009.0,30500.0,230000.0,Diesel,Individual,Manual,Second Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,9.0,3
2561,Tata Xenon XT EX 4X4,2015.0,60000.0,60000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1750-2700rpm,5.0,3
2581,Mahindra XUV500 W8 2WD,2015.0,85000.0,64800.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2585,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014.0,101999.9,60000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
2586,Toyota Innova 2.5 G2,2005.0,24500.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2592,Toyota Innova 2.5 VX 8 STR,2012.0,96000.0,153000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2593,Mahindra Thar CRDe AC,2014.0,52500.0,70000.0,Diesel,Individual,Manual,Second Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
2622,Toyota Innova Crysta 2.7 GX AT 8 STR,2020.0,150000.0,40000.0,Petrol,Individual,Automatic,First Owner,10.0,2694.0,163.0,245Nm@ 4000rpm,8.0,3
2633,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2639,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
2657,Toyota Fortuner 4x2 AT,2015.0,185000.0,30000.0,Diesel,Individual,Automatic,Second Owner,12.0,2982.0,168.0,360Nm@ 1400-3200rpm,7.0,3
2660,Mahindra Scorpio 1.99 S4,2015.0,100000.0,35000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2661,Mahindra Scorpio S2 7 Seater,2017.0,85000.0,110000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
2666,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2672,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
2684,Tata Safari Storme VX,2015.0,92500.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2685,Mahindra Scorpio VLX AT AIRBAG BSIV,2010.0,50999.9,97000.0,Diesel,Individual,Automatic,Second Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
2686,Mahindra Xylo D2,2011.0,25000.0,100000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
2694,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013.0,47900.0,173000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,3
2698,Mahindra Bolero 2011-2019 SLE,2019.0,71000.0,30000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2702,Toyota Fortuner 4x2 AT,2015.0,150000.0,80000.0,Diesel,Individual,Automatic,Second Owner,12.0,2982.0,168.0,360Nm@ 1400-3200rpm,7.0,3
2707,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007.0,46500.0,210000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2713,Mahindra XUV500 AT W6 1.99 mHawk,2016.0,97500.0,54000.0,Diesel,Individual,Automatic,First Owner,16.0,1997.0,140.0,320Nm@ 1600-2800rpm,7.0,3
2722,BMW 7 Series 730Ld,2007.0,75000.0,60000.0,Diesel,Individual,Automatic,Second Owner,14.0,2993.0,258.0,560Nm@ 1500rpm,5.0,3
2769,Mahindra Xylo D4 BSIV,2012.0,31000.0,86000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0,3
2771,Mahindra Bolero 2011-2019 EX AC,2017.0,67500.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2778,Tata New Safari DICOR 2.2 VX 4x2,2010.0,30000.0,108957.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
2780,Mahindra Bolero 2011-2019 SLE BSIII,2015.0,50999.9,65000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2781,Mahindra Xylo H9,2015.0,57500.0,110000.0,Diesel,Individual,Manual,Second Owner,14.0,2179.0,118.0,280Nm@ 2400-2800rpm,8.0,3
2782,Mahindra Xylo E8 ABS Airbag BSIV,2012.0,70000.0,50000.0,Diesel,Individual,Manual,First Owner,12.0,2498.0,112.0,260Nm@ 1800-2200rpm,8.0,3
2794,Mahindra Xylo D2 BS IV,2010.0,30000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
2805,Toyota Innova 2.5 V Diesel 7-seater,2007.0,60000.0,260000.0,Diesel,Individual,Manual,Third Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
2815,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2012.0,52500.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
2823,Toyota Fortuner 4x2 AT,2015.0,165000.0,91000.0,Diesel,Dealer,Automatic,Second Owner,12.0,2982.0,168.0,360Nm@ 1400-3200rpm,7.0,3
2838,Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,68000.0,95000.0,Diesel,Dealer,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
2839,Ford Endeavour 2.5L 4X2,2013.0,70000.0,62000.0,Diesel,Dealer,Manual,First Owner,13.0,2499.0,141.0,330Nm@ 1800rpm,7.0,3
2845,Mahindra Scorpio Intelli Hybrid S10 4WD,2017.0,105000.0,90000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
2846,Mahindra Bolero 2011-2019 ZLX,2016.0,63100.0,92385.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2857,Mahindra XUV500 W6 2WD,2014.0,82500.0,165000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2865,Toyota Fortuner 3.0 Diesel,2010.0,90000.0,240000.0,Diesel,Individual,Manual,First Owner,11.0,2982.0,171.0,343Nm@ 1400-3400rpm,7.0,3
2870,Mahindra Xylo E4,2011.0,24000.0,116000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0,3
2875,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,105000.0,120000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
2878,Mahindra XUV500 W6 2WD,2014.0,85000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2882,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,110000.0,137000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
2907,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
2919,Mahindra XUV500 AT W10 FWD,2015.0,120000.0,50000.0,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
2923,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012.0,56000.0,101903.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
2929,Mahindra Scorpio M2DI,2011.0,48499.9,80000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,3
2931,Mahindra Bolero 2011-2019 ZLX BSIII,2014.0,51500.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
2943,Toyota Innova Crysta 2.4 VX MT BSIV,2016.0,167000.0,25000.0,Diesel,Individual,Manual,Second Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,7.0,3
2948,Mahindra Bolero DI,2005.0,15000.0,100000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
2950,Skoda Superb Elegance 1.8 TSI AT,2013.0,50000.0,60000.0,Petrol,Individual,Automatic,First Owner,13.0,1798.0,157.0,250Nm@ 1500-4500rpm,5.0,3
2953,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008.0,37000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
2961,Mahindra Thar DI 4X4 PS,2016.0,71000.0,60000.0,Diesel,Individual,Manual,First Owner,18.0,2523.0,63.0,182.5Nm@ 1500-1800rpm,7.0,3
2975,Toyota Fortuner 3.0 Diesel,2011.0,97500.0,120000.0,Diesel,Individual,Manual,Third Owner,11.0,2982.0,171.0,343Nm@ 1400-3400rpm,7.0,3
2977,Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,70000.0,300000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
2981,Toyota Innova 2.5 E Diesel MS 7-seater,2010.0,45199.9,120000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
2983,Mahindra Scorpio S2 7 Seater,2014.0,68000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
2993,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2017.0,58000.0,95000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
2999,Mahindra Bolero DI,2005.0,16000.0,300000.0,Diesel,Individual,Manual,Third Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3024,Mahindra Bolero 2011-2019 SLE BSIII,2014.0,50000.0,48300.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3039,Mahindra Bolero 2011-2019 SLX,2017.0,71000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3040,Mahindra Bolero 2011-2019 SLX,2017.0,70000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3041,Mahindra Bolero 2011-2019 SLE BSIII,2016.0,55000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3043,Tata Safari DICOR 2.2 EX 4x2,2015.0,60000.0,60000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3047,Toyota Innova 2.5 G4 Diesel 8-seater,2010.0,45000.0,210000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3048,Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,47500.0,128000.0,Diesel,Individual,Manual,Third Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
3057,Mahindra Bolero 2011-2019 EX NON AC,2013.0,30500.0,160000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3061,Tata New Safari Dicor GX 4X2 BS IV,2008.0,20000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3081,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
3087,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
3111,Toyota Innova Crysta 2.8 GX AT BSIV,2017.0,139000.0,98000.0,Diesel,Dealer,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,7.0,3
3120,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2011.0,55000.0,260000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
3131,Mahindra Xylo D2,2011.0,18000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
3143,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013.0,32500.0,178000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
3156,Mahindra Bolero 2011-2019 SLE,2015.0,61000.0,40000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3159,Mahindra XUV500 W8 2WD,2013.0,75000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3168,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005.0,31000.0,200000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3169,Tata Sumo EX,2016.0,44500.0,63000.0,Diesel,Dealer,Manual,First Owner,15.0,2956.0,83.0,250Nm@ 1000-2000rpm,9.0,3
3171,Tata New Safari 3L Dicor LX 4x2,2012.0,45000.0,68240.0,Diesel,Dealer,Manual,First Owner,13.0,2956.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3172,Mahindra Scorpio 1.99 S10 4WD,2008.0,45000.0,78000.0,Diesel,Dealer,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
3203,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016.0,115100.0,69500.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
3212,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016.0,95000.0,80000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
3224,Toyota Innova 2.5 GX 7 STR,2012.0,52000.0,162000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3250,Toyota Corolla Altis 1.8 G CVT,2013.0,62500.0,39000.0,Petrol,Dealer,Automatic,First Owner,14.0,1798.0,138.0,173Nm@ 4000rpm,5.0,3
3253,Mahindra Bolero 2011-2019 SLX,2011.0,32500.0,142000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3259,Mahindra XUV500 W4,2014.0,85000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3260,Mahindra XUV500 W4,2014.0,88000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3270,Mahindra XUV500 W8 2WD,2014.0,85000.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3283,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015.0,58000.0,110000.0,Diesel,Individual,Manual,Second Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,10.0,3
3285,Mahindra Scorpio VLX 2WD AT BSIII,2014.0,80000.0,80000.0,Diesel,Individual,Automatic,First Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
3287,Mahindra XUV500 W8 2WD,2014.0,100000.0,120000.0,Diesel,Individual,Manual,Third Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3296,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015.0,100000.0,50000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,8.0,3
3321,Audi Q7 3.0 TDI Quattro,2009.0,81000.0,98000.0,Diesel,Individual,Automatic,Fourth & Above Owner,12.0,2967.0,241.0,550Nm@ 1750-2750rpm,7.0,3
3325,Mahindra Scorpio Gateway 2WD,2013.0,45999.9,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2609.0,115.0,277.5Nm@ 1700-2200rpm,5.0,3
3326,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009.0,52500.0,217000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3342,Mahindra Bolero SLX,2011.0,34000.0,100000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3343,Mahindra Bolero SLX,2007.0,24500.0,110000.0,Diesel,Individual,Manual,Third Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3353,Renault Koleos 2.0 Diesel,2013.0,100000.0,75010.0,Diesel,Dealer,Automatic,First Owner,13.0,1995.0,148.0,320Nm@ 2000rpm,5.0,3
3360,Toyota Innova Crysta 2.4 GX MT BSIV,2016.0,147500.0,100000.0,Diesel,Dealer,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,7.0,3
3375,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014.0,50000.0,50000.0,Diesel,Individual,Manual,First Owner,13.0,2499.0,72.0,171Nm@ 1800rpm,9.0,3
3391,Mahindra Scorpio 1.99 S10 4WD,2016.0,95000.0,60000.0,Diesel,Individual,Manual,Third Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
3394,Mahindra Bolero 2011-2019 ZLX BSIII,2014.0,55000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3401,Mahindra XUV500 W8 2WD,2012.0,70000.0,100000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3403,Mahindra Scorpio VLS AT 2.2 mHAWK,2009.0,36500.0,110000.0,Diesel,Individual,Automatic,Second Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
3411,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
3417,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
3443,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013.0,40000.0,35000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
3449,Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,157500.0,55000.0,Diesel,Individual,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,7.0,3
3450,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,90000.0,73000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
3461,Mercedes-Benz E-Class E 250 Elegance,2011.0,119000.0,80000.0,Petrol,Individual,Automatic,Second Owner,10.0,2497.0,204.0,245Nm@ 5000rpm,5.0,3
3465,Mahindra Scorpio S10 7 Seater,2015.0,110000.0,52269.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
3489,Mahindra XUV500 W8 AWD,2013.0,72000.0,150000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3497,Mahindra Scorpio S3 9 Seater BSIV,2018.0,100000.0,35000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
3500,Mahindra Bolero 2011-2019 ZLX BSIII,2014.0,53000.0,120000.0,Diesel,Individual,Manual,Third Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3513,Mahindra Bolero 2011-2019 Plus AC,2014.0,52500.0,200000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1440-2200rpm,9.0,3
3519,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
3525,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
3537,Mahindra Thar CRDe,2018.0,85000.0,15000.0,Diesel,Individual,Manual,Second Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
3542,Mitsubishi Pajero Sport 4X4,2015.0,170000.0,39000.0,Diesel,Individual,Manual,First Owner,13.0,2477.0,175.0,400Nm@ 2000-2500rpm,7.0,3
3544,Mahindra XUV500 W6 2WD,2015.0,105000.0,28000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3564,Mahindra Thar CRDe,2018.0,85000.0,15000.0,Diesel,Individual,Manual,Second Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
