,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
4320,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4321,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
4322,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4324,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
4325,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
4334,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4335,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4338,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
4356,Jaguar XF 2.2 Litre Luxury,2013.0,245000.0,60000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,187.0,450Nm@ 2000rpm,5.0,4
4364,Toyota Fortuner 2.8 4WD AT BSIV,2016.0,310000.0,90000.0,Diesel,Individual,Automatic,First Owner,15.0,2755.0,174.0,450Nm@ 1600-2400rpm,7.0,4
4375,Mercedes-Benz M-Class ML 250 CDI,2015.0,260000.0,100000.0,Diesel,Individual,Automatic,Second Owner,15.0,2143.0,203.0,500Nm@ 1600-1800rpm,5.0,4
4377,Mercedes-Benz GLA Class 200 CDI,2016.0,185000.0,40000.0,Diesel,Individual,Automatic,Second Owner,17.0,2143.0,136.0,300Nm@ 1600-3000rpm,5.0,4
4380,Skoda Octavia Elegance 1.8 TSI AT,2017.0,160000.0,33000.0,Petrol,Dealer,Automatic,Second Owner,14.0,1798.0,177.0,250Nm@ 1250-5000rpm,5.0,4
4384,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016.0,195000.0,45000.0,Diesel,Dealer,Automatic,Second Owner,16.0,1995.0,183.0,400Nm@ 175-2750rpm,5.0,4
4390,BMW 3 Series 320d Luxury Line,2010.0,110000.0,102000.0,Diesel,Dealer,Automatic,First Owner,19.0,1995.0,187.0,400Nm@ 1750-2500rpm,5.0,4
4391,Volkswagen Passat 2.0 TDI AT Highline,2012.0,90000.0,108000.0,Diesel,Dealer,Automatic,First Owner,17.0,1968.0,175.0,350Nm@ 1500-3500rpm,5.0,4
4393,Mercedes-Benz E-Class E 220 CDI Avantgarde,2011.0,160000.0,74000.0,Diesel,Dealer,Automatic,First Owner,10.0,2148.0,170.0,400Nm@ 1400-2800rpm,5.0,4
4395,Isuzu MUX 2WD,2019.0,270000.0,10000.0,Diesel,Individual,Automatic,First Owner,13.0,2999.0,174.0,380NM@ 1800-2800rpm,7.0,4
4398,Tata Hexa XE,2017.0,98000.0,53000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,4
4399,Jeep Compass 2.0 Limited Option 4X4,2017.0,192000.0,20000.0,Diesel,Individual,Manual,Second Owner,16.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
4414,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4415,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
4416,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4418,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
4419,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
4428,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4429,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4432,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
4525,Volkswagen Jetta 2.0L TDI Highline AT,2016.0,135000.0,97000.0,Diesel,Individual,Automatic,First Owner,16.0,1968.0,138.0,320Nm@ 1750-2500rpm,5.0,4
4670,BMW 3 Series 320d GT Luxury Line,2017.0,295000.0,39000.0,Diesel,Dealer,Automatic,First Owner,19.0,1995.0,187.0,380Nm@ 1750-2750rpm,5.0,4
4671,BMW 5 Series 520d Luxury Line,2019.0,520000.0,10000.0,Diesel,Dealer,Automatic,First Owner,18.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4675,Tata Harrier XZ Plus,2020.0,165000.0,16000.0,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.0,350Nm@ 1750-2500rpm,5.0,4
4676,Audi Q3 2.0 TDI Quattro Premium Plus,2016.0,237500.0,30000.0,Diesel,Dealer,Automatic,First Owner,15.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
4678,Jeep Compass 2.0 Limited Plus 4X4,2019.0,215000.0,25000.0,Diesel,Dealer,Manual,First Owner,16.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
4680,Toyota Fortuner 4x4 AT,2017.0,275000.0,60000.0,Diesel,Dealer,Automatic,Second Owner,12.0,2982.0,168.0,360Nm@ 1400-3200rpm,7.0,4
4682,Audi A4 35 TDI Premium Plus,2018.0,290000.0,15000.0,Diesel,Dealer,Automatic,First Owner,18.0,1968.0,187.0,400Nm@ 1750-3000rpm,5.0,4
4704,Toyota Innova Crysta 2.8 GX AT BSIV,2017.0,146500.0,62000.0,Diesel,Dealer,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,7.0,4
4723,Tata Safari Storme LX,2018.0,87500.0,142000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,5.0,4
4724,Tata Safari Storme LX,2018.0,89000.0,140000.0,Diesel,Individual,Manual,Third Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,5.0,4
4738,BMW 3 Series 320d Luxury Line Plus,2017.0,260000.0,44000.0,Diesel,Dealer,Automatic,First Owner,22.0,1995.0,190.0,400Nm@ 1750-2750rpm,5.0,4
4739,Toyota Innova Crysta 2.8 ZX AT BSIV,2017.0,185000.0,18890.0,Diesel,Dealer,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,7.0,4
4753,BMW 6 Series GT 630d Luxury Line,2018.0,550000.0,22000.0,Diesel,Individual,Automatic,First Owner,17.0,2993.0,261.0,620Nm@ 2000-2500rpm,4.0,4
4757,BMW 3 Series GT Luxury Line,2016.0,295000.0,60000.0,Diesel,Dealer,Automatic,First Owner,21.0,1995.0,188.0,400Nm@ 1750-2500rpm,5.0,4
4763,Tata Harrier XZ,2019.0,165000.0,15000.0,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.0,350Nm@ 1750-2500rpm,5.0,4
4766,BMW 6 Series GT 630d Luxury Line,2018.0,600000.0,27000.0,Diesel,Dealer,Automatic,First Owner,17.0,2993.0,261.0,620Nm@ 2000-2500rpm,4.0,4
4772,Audi Q5 45 TDI quattro Technology,2015.0,270000.0,105000.0,Diesel,Dealer,Automatic,Second Owner,13.0,2967.0,241.0,580Nm@ 1400-3250rpm,5.0,4
4776,Tata Hexa XM,2018.0,130000.0,35000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
4782,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4785,Jeep Compass 2.0 Longitude Option BSIV,2018.0,167500.0,80000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
4787,Jaguar XF Diesel,2015.0,250000.0,13500.0,Diesel,Dealer,Automatic,First Owner,14.0,2993.0,270.0,600Nm@ 2000rpm,5.0,4
4788,Mercedes-Benz CLA 200 CGI Sport,2018.0,255000.0,18000.0,Petrol,Dealer,Automatic,First Owner,15.0,1991.0,183.0,300Nm@ 1200-4000rpm,5.0,4
4789,Mercedes-Benz New C-Class C 200 AVANTGARDE,2017.0,270000.0,16000.0,Petrol,Dealer,Automatic,First Owner,14.0,1991.0,181.0,300Nm@ 1200-1400rpm,5.0,4
4799,BMW 3 Series 320d Luxury Line,2016.0,215000.0,30000.0,Diesel,Dealer,Automatic,First Owner,22.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4815,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4816,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
4817,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
4819,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
4820,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
4829,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4830,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
4833,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
4851,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018.0,206400.0,24000.0,Diesel,Individual,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,8.0,4
4880,BMW 5 Series 525d,2010.0,100000.0,60000.0,Diesel,Individual,Automatic,First Owner,16.0,1995.0,218.0,450Nm@ 1750-2500rpm,5.0,4
4894,Mahindra XUV500 W10 2WD,2017.0,110000.0,88754.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
4896,Mahindra XUV500 W6 2WD,2017.0,115000.0,43526.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
4939,Mercedes-Benz E-Class E250 CDI Avantgrade,2014.0,185000.0,60000.0,Diesel,Individual,Automatic,Second Owner,13.0,2143.0,201.0,500Nm@ 1600-1800rpm,5.0,4
4944,Jeep Compass 2.0 Limited Option,2017.0,165000.0,69123.0,Diesel,Dealer,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
4949,Audi A6 35 TFSI Matrix,2019.0,622300.0,7800.0,Petrol,Dealer,Automatic,Test Drive Car,15.0,1798.0,187.0,320Nm@ 1400-4100rpm,5.0,4
4950,Audi A6 35 TFSI Matrix,2019.0,592300.0,11500.0,Petrol,Dealer,Automatic,Test Drive Car,15.0,1798.0,187.0,320Nm@ 1400-4100rpm,5.0,4
4951,Audi A6 35 TFSI Matrix,2019.0,652300.0,23600.0,Petrol,Dealer,Automatic,Test Drive Car,15.0,1798.0,187.0,320Nm@ 1400-4100rpm,5.0,4
5019,Volvo S60 D4 SUMMUM,2014.0,250000.0,30000.0,Diesel,Individual,Automatic,First Owner,9.0,1984.0,181.0,400Nm@ 1750-2500rpm,5.0,4
5035,Mahindra XUV500 W10 AWD,2019.0,180000.0,10000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
5076,Jeep Compass 2.0 Limited,2018.0,175700.0,24000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
5082,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
5083,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
5084,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
5086,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
5087,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
5096,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5097,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5100,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
5125,BMW X1 sDrive20i xLine,2016.0,250000.0,30000.0,Petrol,Individual,Automatic,Second Owner,15.0,1998.0,189.0,280Nm@ 1350-4600rpm,5.0,4
5152,Tata Hexa XTA,2017.0,130000.0,40000.0,Diesel,Individual,Automatic,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
5155,Mahindra XUV500 W7 BSIV,2018.0,115000.0,29000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,152.0,360Nm@ 1750-2800rpm,7.0,4
5158,Mahindra XUV500 AT W6 2WD,2017.0,105000.0,46000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
5187,BMW 5 Series 520d Luxury Line,2016.0,320000.0,40000.0,Diesel,Individual,Automatic,First Owner,18.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5210,Mahindra Scorpio S7 120,2019.0,130000.0,20000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,4
5244,Audi Q5 35TDI Premium Plus,2018.0,397500.0,31800.0,Diesel,Dealer,Automatic,First Owner,17.0,1968.0,188.0,400nm@ 1750-3000rpm,5.0,4
5245,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
5246,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
5247,Jeep Wrangler 2016-2019 3.6 4X4,2017.0,410000.0,17000.0,Petrol,Individual,Automatic,First Owner,9.0,3604.0,280.0,347Nm@ 4300rpm,5.0,4
5248,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
5251,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5252,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5254,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
5255,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019.0,520000.0,17000.0,Petrol,Dealer,Automatic,First Owner,15.0,1991.0,194.0,300Nm@ 1600-4000rpm,5.0,4
5256,Land Rover Discovery Sport TD4 SE,2019.0,450000.0,21000.0,Diesel,Dealer,Automatic,First Owner,12.0,1999.0,148.0,382nm@ 1750-2250rpm,7.0,4
5257,Mercedes-Benz S-Class S 350 CDI,2017.0,600000.0,37000.0,Diesel,Dealer,Automatic,First Owner,13.0,2987.0,254.0,620Nm@ 1600-2400rpm,5.0,4
5258,BMW 5 Series 520d Sport Line,2018.0,400000.0,10000.0,Diesel,Dealer,Automatic,First Owner,22.0,1995.0,187.0,400Nm@ 1750-2500rpm,5.0,4
5260,Audi A4 35 TDI Premium Plus,2016.0,189899.9,46000.0,Diesel,Dealer,Automatic,First Owner,18.0,1968.0,187.0,400Nm@ 1750-3000rpm,5.0,4
5261,Honda CR-V 2.4L 4WD AT AVN,2017.0,165000.0,52000.0,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.0,226Nm@ 4400rpm,5.0,4
5317,Mahindra XUV500 W9 BSIV,2018.0,152500.0,46000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,152.0,360Nm@ 1750-2800rpm,7.0,4
5354,Jeep Compass 2.0 Longitude BSIV,2017.0,155000.0,87500.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
5399,Mercedes-Benz New C-Class C 250 CDI Elegance,2011.0,100000.0,90000.0,Diesel,Dealer,Automatic,First Owner,14.0,2143.0,204.0,500Nm@ 1600-1800rpm,5.0,4
5505,Mercedes-Benz E-Class E 220 CDI Avantgarde,2013.0,192500.0,91500.0,Diesel,Dealer,Automatic,First Owner,10.0,2148.0,170.0,400Nm@ 1400-2800rpm,5.0,4
5510,Skoda Kodiaq 2.0 TDI Style,2018.0,325100.0,17601.0,Diesel,Dealer,Automatic,First Owner,16.0,1968.0,148.0,340nm@ 1750-3000rpm,7.0,4
5527,Jaguar XF 3.0 Litre S Premium Luxury,2014.0,200000.0,51000.0,Diesel,Individual,Automatic,First Owner,14.0,2993.0,270.0,600Nm@ 2000rpm,5.0,4
5537,Mahindra XUV500 W10 2WD,2017.0,150000.0,66953.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
5546,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,120000.0,110000.0,Diesel,Individual,Automatic,First Owner,17.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
5613,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
5614,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
5615,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
5617,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
5618,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
5627,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5628,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
5631,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
5646,Toyota Fortuner 2.8 4WD MT BSIV,2018.0,320000.0,50000.0,Diesel,Individual,Manual,First Owner,14.0,2755.0,174.0,420Nm@ 1400-2600rpm,7.0,4
5709,BMW 7 Series 730Ld,2010.0,200000.0,90000.0,Diesel,Individual,Automatic,Second Owner,14.0,2993.0,258.0,560Nm@ 1500rpm,5.0,4
5719,Mahindra XUV500 AT W10 AWD,2016.0,130000.0,40000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
5773,Toyota Innova Crysta 2.4 VX MT BSIV,2018.0,193800.0,35000.0,Diesel,Individual,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,7.0,4
5822,Jaguar XF 3.0 Litre S Premium Luxury,2016.0,350000.0,35000.0,Diesel,Individual,Automatic,First Owner,14.0,2993.0,270.0,600Nm@ 2000rpm,5.0,4
5827,Jeep Compass 2.0 Longitude Option BSIV,2017.0,155000.0,50000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
5835,Isuzu D-Max V-Cross Z Prestige,2019.0,190000.0,30000.0,Diesel,Individual,Automatic,First Owner,12.0,1999.0,147.0,350nm@ 1800-2600rpm,5.0,4
5857,BMW 3 Series 320d Prestige,2015.0,165000.0,74000.0,Diesel,Individual,Automatic,First Owner,18.0,1995.0,184.0,380Nm@ 1750-2750rpm,5.0,4
5896,Mahindra XUV500 AT W9 2WD,2018.0,150000.0,20000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,138.0,330Nm@ 1600-2800rpm,7.0,4
5941,BMW X1 sDrive20d M Sport,2011.0,107500.0,42545.0,Diesel,Dealer,Automatic,First Owner,19.0,1998.0,190.0,400nm@ 1750-2500rpm,5.0,4
6041,Toyota Fortuner 2.8 4WD AT BSIV,2017.0,310000.0,70000.0,Diesel,Individual,Automatic,First Owner,15.0,2755.0,174.0,450Nm@ 1600-2400rpm,7.0,4
6043,BMW X3 xDrive20d,2012.0,180000.0,50000.0,Diesel,Individual,Automatic,First Owner,16.0,1995.0,184.0,380Nm@ 1750-2750rpm,5.0,4
6045,Mercedes-Benz GLA Class 200 CDI SPORT,2017.0,210000.0,48000.0,Diesel,Individual,Automatic,Second Owner,17.0,2143.0,136.0,300Nm@ 1600-3000rpm,5.0,4
6077,Tata Hexa XE,2019.0,125000.0,15000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,4
6102,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011.0,135000.0,81500.0,Diesel,Individual,Automatic,Second Owner,14.0,2143.0,167.0,400Nm@ 1400-2800rpm,5.0,4
6148,Mahindra XUV500 W10 2WD,2017.0,125000.0,60000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
6165,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6166,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
6167,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6169,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6170,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
6179,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6180,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6183,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
6212,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6214,Toyota Fortuner 2.8 4WD AT BSIV,2018.0,320000.0,60000.0,Diesel,Individual,Automatic,First Owner,15.0,2755.0,174.0,450Nm@ 1600-2400rpm,7.0,4
6216,Toyota Land Cruiser Prado VX L,2014.0,350000.0,60000.0,Diesel,Individual,Automatic,First Owner,11.0,2982.0,170.0,410Nm@ 1600-2800rpm,7.0,4
6219,Honda Civic ZX,2019.0,200000.0,24857.0,Petrol,Dealer,Automatic,Test Drive Car,16.0,1799.0,139.0,174Nm@ 4300rpm,5.0,4
6247,Mahindra XUV500 W10 2WD,2017.0,135000.0,20000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
6254,Tata Hexa XT,2018.0,152500.0,50000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
6257,BMW 6 Series GT 630d Luxury Line,2018.0,583000.0,30000.0,Diesel,Individual,Automatic,First Owner,17.0,2993.0,261.0,620Nm@ 2000-2500rpm,4.0,4
6281,Jeep Compass 1.4 Limited,2019.0,145000.0,22000.0,Petrol,Dealer,Automatic,First Owner,16.0,1368.0,160.0,250Nm@ 1750-2500rpm,5.0,4
6307,Mahindra XUV500 W10 2WD,2018.0,150000.0,30000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
6326,Mahindra XUV500 W10 1.99 mHawk,2018.0,140000.0,30000.0,Diesel,Individual,Manual,First Owner,16.0,1997.0,140.0,320Nm@ 1600-2800rpm,7.0,4
6336,BMW X1 sDrive20d,2011.0,100000.0,50000.0,Diesel,Individual,Automatic,First Owner,17.0,1995.0,184.0,380Nm@ 1750-2750rpm,5.0,4
6363,Tata Harrier XZ BSIV,2019.0,170000.0,15000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,138.0,350Nm@ 1750-2500rpm,5.0,4
